bait,prey,t,corr
PSMB3,PSMD6,lateS.median,-0.229505559413493
PSMB3,PSMD7,lateS.median,-0.630349671444295
PSMB3,PSMD8,lateS.median,0.212477039698558
PSMB3,PSMD9,lateS.median,-0.0483262906293384
PSMB3,PSME1,lateS.median,0.393817320117035
PSMB3,PSME2,lateS.median,0.261483627271073
PSMB3,PSME3,lateS.median,0.167462865127227
PSMB3,PSME4,lateS.median,0.391774495701097
PSMB3,PSMG1,lateS.median,-0.325642722216102
PSMB3,PSMG2,lateS.median,0.18661848211481
PSMB3,PSMG3,lateS.median,-0.493301017755908
PSMB3,PSMG4,lateS.median,0.86078586655787
PSMB4,PSMB5,lateS.median,0.588975632489026
PSMB4,PSMB6,lateS.median,0.0659230091695302
PSMB4,PSMB7,lateS.median,0.623980873558193
PSMB4,PSMB9,lateS.median,0.986448246530465
PSMB4,PSMC1,lateS.median,0.0713842054634396
PSMB4,PSMC2,lateS.median,-0.384878447401678
PSMB4,PSMC3,lateS.median,-0.400050362136514
PSMB4,PSMC4,lateS.median,0.00744070263395576
PSMB4,PSMC5,lateS.median,-0.471861791861472
PSMB4,PSMC6,lateS.median,0.255931843625705
PSMB4,PSMD1,lateS.median,-0.132597319950267
PSMB4,PSMD10,lateS.median,0.233227191097295
PSMB4,PSMD11,lateS.median,-0.488823496413081
PSMB4,PSMD12,lateS.median,-0.228055117989656
PSMB4,PSMD13,lateS.median,-0.0407061838172696
PSMB4,PSMD14,lateS.median,-0.396184838498858
PSMB4,PSMD2,lateS.median,-0.253172061033225
PSMB4,PSMD3,lateS.median,-0.350792093045925
PSMB4,PSMD4,lateS.median,0.215907003722511
PSMB4,PSMD5,lateS.median,0.218813848175456
PSMB4,PSMD6,lateS.median,-0.215250991962685
PSMB4,PSMD7,lateS.median,0.0547512148463553
PSMB4,PSMD8,lateS.median,0.345364764706098
PSMB4,PSMD9,lateS.median,0.0517866027323714
PSMB4,PSME1,lateS.median,-0.0659000772808753
PSMB4,PSME2,lateS.median,0.116290517889741
PSMB4,PSME3,lateS.median,0.560832407419739
PSMB4,PSME4,lateS.median,-0.0236175876262675
PSMB4,PSMG1,lateS.median,0.370342704405828
PSMB4,PSMG2,lateS.median,-0.4826931490902
PSMB4,PSMG3,lateS.median,0.504165838322453
PSMB4,PSMG4,lateS.median,0.259751826828563
PSMB5,PSMB6,lateS.median,0.315924050223073
PSMB5,PSMB7,lateS.median,0.825035921613376
PSMB5,PSMB9,lateS.median,0.820062413890468
PSMB5,PSMC1,lateS.median,-0.151959063306557
PSMB5,PSMC2,lateS.median,-0.340563169409688
PSMB5,PSMC3,lateS.median,-0.256363363432379
PSMB5,PSMC4,lateS.median,-0.228951538263629
PSMB5,PSMC5,lateS.median,-0.385053234495292
PSMB5,PSMC6,lateS.median,0.191871681775985
PSMB5,PSMD1,lateS.median,-0.597311934595282
PSMB5,PSMD10,lateS.median,0.440547149625626
PSMB5,PSMD11,lateS.median,-0.445161426094896
PSMB5,PSMD12,lateS.median,-0.392621165599175
PSMB5,PSMD13,lateS.median,-0.124414677677571
PSMB5,PSMD14,lateS.median,-0.408749844323129
PSMB5,PSMD2,lateS.median,-0.183758346968269
PSMB5,PSMD3,lateS.median,-0.357194778152404
PSMB5,PSMD4,lateS.median,-0.444467946813407
PSMB5,PSMD5,lateS.median,0.0650119289113584
PSMB5,PSMD6,lateS.median,-0.210023290641093
PSMB5,PSMD7,lateS.median,-0.189572369734954
PSMB5,PSMD8,lateS.median,0.267925240584106
PSMB5,PSMD9,lateS.median,0.297006537607968
PSMB5,PSME1,lateS.median,0.00790638922552025
PSMB5,PSME2,lateS.median,-0.319266590456304
PSMB5,PSME3,lateS.median,0.352628120037958
PSMB5,PSME4,lateS.median,0.2421364454685
PSMB5,PSMG1,lateS.median,0.130636290213942
PSMB5,PSMG2,lateS.median,-0.334188922222269
PSMB5,PSMG3,lateS.median,-0.251189254361443
PSMB5,PSMG4,lateS.median,-0.325362668504945
PSMB6,PSMB7,lateS.median,0.469679162903229
PSMB6,PSMB9,lateS.median,0.466737630552425
PSMB6,PSMC1,lateS.median,-0.215807602334425
PSMB6,PSMC2,lateS.median,-0.00125142710498898
PSMB6,PSMC3,lateS.median,-0.0846275551815849
PSMB6,PSMC4,lateS.median,-0.493298967105011
PSMB6,PSMC5,lateS.median,-0.363437579889651
PSMB6,PSMC6,lateS.median,-0.49325428166448
PSMB6,PSMD1,lateS.median,-0.263526211345071
PSMB6,PSMD10,lateS.median,0.5876160017163
PSMB6,PSMD11,lateS.median,-0.388981144398047
PSMB6,PSMD12,lateS.median,-0.680289121708181
PSMB6,PSMD13,lateS.median,-0.451140499626163
PSMB6,PSMD14,lateS.median,-0.28169405548307
PSMB6,PSMD2,lateS.median,-0.144988369904941
PSMB6,PSMD3,lateS.median,-0.0605767897509915
PSMB6,PSMD4,lateS.median,-0.102576304034258
PSMB6,PSMD5,lateS.median,0.524779760625443
PSMB6,PSMD6,lateS.median,-0.177808779154774
PSMB6,PSMD7,lateS.median,0.205412638979044
PSMB6,PSMD8,lateS.median,-0.272548559763899
PSMB6,PSMD9,lateS.median,0.040451646460461
PSMB6,PSME1,lateS.median,-0.396758783459271
PSMB6,PSME2,lateS.median,-0.385145555848715
PSMB6,PSME3,lateS.median,-0.00957439389337657
PSMB6,PSME4,lateS.median,-0.57920604913919
PSMB6,PSMG1,lateS.median,0.0499895958503001
PSMB6,PSMG2,lateS.median,0.160039101030686
PSMB6,PSMG3,lateS.median,-0.163373151748835
PSMB6,PSMG4,lateS.median,-0.983125890922979
PSMB7,PSMB9,lateS.median,0.701958890424383
PSMB7,PSMC1,lateS.median,0.010729239842217
PSMB7,PSMC2,lateS.median,-0.0555207850173581
PSMB7,PSMC3,lateS.median,-0.0447554616420835
PSMB7,PSMC4,lateS.median,-0.176957218198783
PSMB7,PSMC5,lateS.median,-0.187680346832719
PSMB7,PSMC6,lateS.median,0.0123570956969318
PSMB7,PSMD1,lateS.median,-0.391574147057418
PSMB7,PSMD10,lateS.median,0.480171488025191
PSMB7,PSMD11,lateS.median,-0.31475356692672
PSMB7,PSMD12,lateS.median,-0.414257725735215
PSMB7,PSMD13,lateS.median,-0.0912864610362879
PSMB7,PSMD14,lateS.median,-0.268927230767978
PSMB7,PSMD2,lateS.median,-0.00417683708342736
PSMB7,PSMD3,lateS.median,-0.134093739929946
PSMB7,PSMD4,lateS.median,-0.289261432934083
PSMB7,PSMD5,lateS.median,0.349906188931262
PSMB7,PSMD6,lateS.median,-0.202514169615101
PSMB7,PSMD7,lateS.median,0.077949236444273
PSMB7,PSMD8,lateS.median,-0.0210941092647422
PSMB7,PSMD9,lateS.median,0.163714693167709
PSMB7,PSME1,lateS.median,-0.144372559920697
PSMB7,PSME2,lateS.median,-0.542503593626861
PSMB7,PSME3,lateS.median,0.0886727958254085
PSMB7,PSME4,lateS.median,-0.150596136230661
PSMB7,PSMG1,lateS.median,0.345758177576981
PSMB7,PSMG2,lateS.median,-0.0104596518863068
PSMB7,PSMG3,lateS.median,-0.279821741139563
PSMB7,PSMG4,lateS.median,0.416022759603428
PSMB9,PSMC1,lateS.median,-0.730994376958321
PSMB9,PSMC2,lateS.median,-0.224435895249848
PSMB9,PSMC3,lateS.median,-0.185552377022906
PSMB9,PSMC4,lateS.median,-0.75687726146027
PSMB9,PSMC5,lateS.median,-0.733662442036307
PSMB9,PSMC6,lateS.median,-0.920367416478081
PSMB9,PSMD1,lateS.median,-0.58142578526896
PSMB9,PSMD10,lateS.median,0.687684501830402
PSMB9,PSMD11,lateS.median,-0.340568382127078
PSMB9,PSMD12,lateS.median,-0.979319681764408
PSMB9,PSMD13,lateS.median,-0.89388055997119
PSMB9,PSMD14,lateS.median,-0.903032586489596
PSMB9,PSMD2,lateS.median,-0.696430495450086
PSMB9,PSMD3,lateS.median,-0.645313492024144
PSMB9,PSMD4,lateS.median,-0.643366809882267
PSMB9,PSMD5,lateS.median,-0.132709950480099
PSMB9,PSMD6,lateS.median,0.724514331752071
PSMB9,PSMD7,lateS.median,-0.116517359594398
PSMB9,PSMD8,lateS.median,0.716736080576803
PSMB9,PSMD9,lateS.median,-0.121032964884838
PSMB9,PSME1,lateS.median,0.705543718611518
PSMB9,PSME2,lateS.median,0.803244319531864
PSMB9,PSME3,lateS.median,0.698468844336852
PSMB9,PSME4,lateS.median,-0.120875842438171
PSMB9,PSMG1,lateS.median,0.329779031619508
PSMB9,PSMG2,lateS.median,-0.780538836495654
PSMB9,PSMG3,lateS.median,-0.301965749850179
PSMB9,PSMG4,lateS.median,NA
PSMC1,PSMC2,lateS.median,0.890417288267715
PSMC1,PSMC3,lateS.median,0.877947402425617
PSMC1,PSMC4,lateS.median,0.872649284912328
PSMC1,PSMC5,lateS.median,0.928499530509647
PSMC1,PSMC6,lateS.median,0.799660951429336
PSMC1,PSMD1,lateS.median,0.644063089248518
PSMC1,PSMD10,lateS.median,-0.160818804279712
PSMC1,PSMD11,lateS.median,0.737345424324115
PSMC1,PSMD12,lateS.median,0.799632633214066
PSMC1,PSMD13,lateS.median,0.93728609166937
PSMC1,PSMD14,lateS.median,0.84110926682302
PSMC1,PSMD2,lateS.median,0.880333605839382
PSMC1,PSMD3,lateS.median,0.816649654996702
PSMC1,PSMD4,lateS.median,0.570858049658823
PSMC1,PSMD5,lateS.median,0.301004122955447
PSMC1,PSMD6,lateS.median,0.499878240326467
PSMC1,PSMD7,lateS.median,0.903986018232755
PSMC1,PSMD8,lateS.median,-0.0837616346510035
PSMC1,PSMD9,lateS.median,0.279011963166157
PSMC1,PSME1,lateS.median,0.0161784021284037
PSMC1,PSME2,lateS.median,-0.199712947499342
PSMC1,PSME3,lateS.median,-0.493449706443452
PSMC1,PSME4,lateS.median,-0.0693745035935899
PSMC1,PSMG1,lateS.median,0.489761745200618
PSMC1,PSMG2,lateS.median,-0.139332146063417
PSMC1,PSMG3,lateS.median,-0.0354895718562608
PSMC1,PSMG4,lateS.median,0.766814661396166
PSMC2,PSMC3,lateS.median,0.854415836930358
PSMC2,PSMC4,lateS.median,0.83994236270428
PSMC2,PSMC5,lateS.median,0.849406701460573
PSMC2,PSMC6,lateS.median,0.784627332396678
PSMC2,PSMD1,lateS.median,0.768617175666488
PSMC2,PSMD10,lateS.median,0.199016358112271
PSMC2,PSMD11,lateS.median,0.886466284233094
PSMC2,PSMD12,lateS.median,0.719043779722608
PSMC2,PSMD13,lateS.median,0.85267234485254
PSMC2,PSMD14,lateS.median,0.775574954078155
PSMC2,PSMD2,lateS.median,0.782975384333131
PSMC2,PSMD3,lateS.median,0.905751820257144
PSMC2,PSMD4,lateS.median,0.550780006458237
PSMC2,PSMD5,lateS.median,0.289213728548471
PSMC2,PSMD6,lateS.median,0.791147414490107
PSMC2,PSMD7,lateS.median,0.949370207950506
PSMC2,PSMD8,lateS.median,-0.00878342775776855
PSMC2,PSMD9,lateS.median,0.207237575362815
PSMC2,PSME1,lateS.median,0.0831869783885714
PSMC2,PSME2,lateS.median,-0.202956021470583
PSMC2,PSME3,lateS.median,-0.581970581911552
PSMC2,PSME4,lateS.median,-0.191836459718396
PSMC2,PSMG1,lateS.median,0.572463660678667
PSMC2,PSMG2,lateS.median,-0.0960798040505378
PSMC2,PSMG3,lateS.median,-0.593651524602059
PSMC2,PSMG4,lateS.median,0.372450095657242
PSMC3,PSMC4,lateS.median,0.91425404214104
PSMC3,PSMC5,lateS.median,0.90676783743967
PSMC3,PSMC6,lateS.median,0.775517469546588
PSMC3,PSMD1,lateS.median,0.958989614147475
PSMC3,PSMD10,lateS.median,-0.366218825958269
PSMC3,PSMD11,lateS.median,0.689876422570904
PSMC3,PSMD12,lateS.median,0.682777950557757
PSMC3,PSMD13,lateS.median,0.834784098742975
PSMC3,PSMD14,lateS.median,0.870259916565398
PSMC3,PSMD2,lateS.median,0.924342749493432
PSMC3,PSMD3,lateS.median,0.957744944762278
PSMC3,PSMD4,lateS.median,0.717174606779237
PSMC3,PSMD5,lateS.median,0.442989390547062
PSMC3,PSMD6,lateS.median,0.620543029614824
PSMC3,PSMD7,lateS.median,0.801675330229713
PSMC3,PSMD8,lateS.median,0.142646145840607
PSMC3,PSMD9,lateS.median,0.132071521591038
PSMC3,PSME1,lateS.median,0.2837095785144
PSMC3,PSME2,lateS.median,-0.00928030462211834
PSMC3,PSME3,lateS.median,-0.449871846235248
PSMC3,PSME4,lateS.median,0.0721257877825248
PSMC3,PSMG1,lateS.median,0.529590515371821
PSMC3,PSMG2,lateS.median,-0.200837889335914
PSMC3,PSMG3,lateS.median,-0.732468118920019
PSMC3,PSMG4,lateS.median,-0.845223065320121
PSMC4,PSMC5,lateS.median,0.962607301686855
PSMC4,PSMC6,lateS.median,0.874335124823361
PSMC4,PSMD1,lateS.median,0.788076510935125
PSMC4,PSMD10,lateS.median,-0.379472198370482
PSMC4,PSMD11,lateS.median,0.846396046869227
PSMC4,PSMD12,lateS.median,0.857687293440604
PSMC4,PSMD13,lateS.median,0.919420894998168
PSMC4,PSMD14,lateS.median,0.759728052236116
PSMC4,PSMD2,lateS.median,0.823969267378851
PSMC4,PSMD3,lateS.median,0.807097314373887
PSMC4,PSMD4,lateS.median,0.589355493933024
PSMC4,PSMD5,lateS.median,0.215255108558742
PSMC4,PSMD6,lateS.median,0.705865652077352
PSMC4,PSMD7,lateS.median,0.718898114356912
PSMC4,PSMD8,lateS.median,0.258701733040618
PSMC4,PSMD9,lateS.median,-0.063149551604089
PSMC4,PSME1,lateS.median,0.113938015371359
PSMC4,PSME2,lateS.median,-0.00217901195021097
PSMC4,PSME3,lateS.median,-0.240383203364032
PSMC4,PSME4,lateS.median,0.318714502206755
PSMC4,PSMG1,lateS.median,0.52987574095658
PSMC4,PSMG2,lateS.median,-0.369079383787931
PSMC4,PSMG3,lateS.median,0.0251731657662715
PSMC4,PSMG4,lateS.median,0.297700039300458
PSMC5,PSMC6,lateS.median,0.923824314129142
PSMC5,PSMD1,lateS.median,0.779253406066459
PSMC5,PSMD10,lateS.median,-0.259910196963761
PSMC5,PSMD11,lateS.median,0.820869154529994
PSMC5,PSMD12,lateS.median,0.911455114636422
PSMC5,PSMD13,lateS.median,0.98069062885295
PSMC5,PSMD14,lateS.median,0.959475944495365
PSMC5,PSMD2,lateS.median,0.925986972261275
PSMC5,PSMD3,lateS.median,0.895272644623893
PSMC5,PSMD4,lateS.median,0.444569785996171
PSMC5,PSMD5,lateS.median,0.173703027155598
PSMC5,PSMD6,lateS.median,0.581457263965532
PSMC5,PSMD7,lateS.median,0.742693164225168
PSMC5,PSMD8,lateS.median,0.0371285558035245
PSMC5,PSMD9,lateS.median,0.381628521359722
PSMC5,PSME1,lateS.median,0.249089858873154
PSMC5,PSME2,lateS.median,-0.0548880487017459
PSMC5,PSME3,lateS.median,-0.574172041138148
PSMC5,PSME4,lateS.median,0.227929832664863
PSMC5,PSMG1,lateS.median,0.313022804630687
PSMC5,PSMG2,lateS.median,-0.0186796303491788
PSMC5,PSMG3,lateS.median,-0.752793950853287
PSMC5,PSMG4,lateS.median,0.201563251457644
PSMC6,PSMD1,lateS.median,0.625190978765501
PSMC6,PSMD10,lateS.median,-0.399059095298966
PSMC6,PSMD11,lateS.median,0.882424070656887
PSMC6,PSMD12,lateS.median,0.794287335584462
PSMC6,PSMD13,lateS.median,0.868083188502714
PSMC6,PSMD14,lateS.median,0.548006260733524
PSMC6,PSMD2,lateS.median,0.655033159162169
PSMC6,PSMD3,lateS.median,0.522422420787138
PSMC6,PSMD4,lateS.median,0.641076762184508
PSMC6,PSMD5,lateS.median,-0.0674962043996882
PSMC6,PSMD6,lateS.median,0.587709361302516
PSMC6,PSMD7,lateS.median,0.520346479533984
PSMC6,PSMD8,lateS.median,0.0994403045838384
PSMC6,PSMD9,lateS.median,0.183561858032381
PSMC6,PSME1,lateS.median,0.0115106619982866
PSMC6,PSME2,lateS.median,-0.162026920768795
PSMC6,PSME3,lateS.median,-0.177765261039405
PSMC6,PSME4,lateS.median,0.331107933402374
PSMC6,PSMG1,lateS.median,0.390184948988795
PSMC6,PSMG2,lateS.median,-0.485748508092562
PSMC6,PSMG3,lateS.median,0.167491327261668
PSMC6,PSMG4,lateS.median,0.528573108687815
PSMD1,PSMD10,lateS.median,-0.688224607337312
PSMD1,PSMD11,lateS.median,0.597985718496645
PSMD1,PSMD12,lateS.median,0.575374468060745
PSMD1,PSMD13,lateS.median,0.557645066202604
PSMD1,PSMD14,lateS.median,0.640993347501301
PSMD1,PSMD2,lateS.median,0.791541413257979
PSMD1,PSMD3,lateS.median,0.773084791878048
PSMD1,PSMD4,lateS.median,0.830754483041428
PSMD1,PSMD5,lateS.median,0.48390460559398
PSMD1,PSMD6,lateS.median,0.663775503095504
PSMD1,PSMD7,lateS.median,0.68486751517474
PSMD1,PSMD8,lateS.median,0.0822552524822311
PSMD1,PSMD9,lateS.median,-0.43485772213607
PSMD1,PSME1,lateS.median,0.0344043674163255
PSMD1,PSME2,lateS.median,0.147023367118824
PSMD1,PSME3,lateS.median,-0.14448282269878
PSMD1,PSME4,lateS.median,-0.0687757757122898
PSMD1,PSMG1,lateS.median,0.470535792537735
PSMD1,PSMG2,lateS.median,-0.134874098126025
PSMD1,PSMG3,lateS.median,0.253916881317071
PSMD1,PSMG4,lateS.median,-0.993417615860484
PSMD10,PSMD11,lateS.median,0.0569283319991795
PSMD10,PSMD12,lateS.median,-0.284764657684131
PSMD10,PSMD13,lateS.median,-0.230464713418719
PSMD10,PSMD14,lateS.median,-0.241354374562745
PSMD10,PSMD2,lateS.median,-0.375638398568082
PSMD10,PSMD3,lateS.median,-0.262151780015227
PSMD10,PSMD4,lateS.median,-0.506321876370747
PSMD10,PSMD5,lateS.median,0.200879401972658
PSMD10,PSMD6,lateS.median,0.271438835243336
PSMD10,PSMD7,lateS.median,0.856768654614787
PSMD10,PSMD8,lateS.median,-0.142270417649424
PSMD10,PSMD9,lateS.median,0.378235109015716
PSMD10,PSME1,lateS.median,-0.140283797243389
PSMD10,PSME2,lateS.median,-0.255850920408463
PSMD10,PSME3,lateS.median,0.0158856900941263
PSMD10,PSME4,lateS.median,-0.627115726802309
PSMD10,PSMG1,lateS.median,0.37766189901077
PSMD10,PSMG2,lateS.median,0.330007146260676
PSMD10,PSMG3,lateS.median,-0.199437684160574
PSMD10,PSMG4,lateS.median,0.476289726732043
PSMD11,PSMD12,lateS.median,0.86334746100651
PSMD11,PSMD13,lateS.median,0.862714401855114
PSMD11,PSMD14,lateS.median,0.670747653329978
PSMD11,PSMD2,lateS.median,0.62741227239276
PSMD11,PSMD3,lateS.median,0.71977025752084
PSMD11,PSMD4,lateS.median,0.205336826641829
PSMD11,PSMD5,lateS.median,-0.0803575541777448
PSMD11,PSMD6,lateS.median,0.853047561254318
PSMD11,PSMD7,lateS.median,0.690365939173628
PSMD11,PSMD8,lateS.median,0.119843479320924
PSMD11,PSMD9,lateS.median,0.16111992349246
PSMD11,PSME1,lateS.median,0.210335840424825
PSMD11,PSME2,lateS.median,-0.0699506447885797
PSMD11,PSME3,lateS.median,-0.485997036435912
PSMD11,PSME4,lateS.median,0.0841208000696006
PSMD11,PSMG1,lateS.median,0.426156290928597
PSMD11,PSMG2,lateS.median,-0.179534238522923
PSMD11,PSMG3,lateS.median,-0.514308559562178
PSMD11,PSMG4,lateS.median,0.491749590526474
PSMD12,PSMD13,lateS.median,0.925537742227883
PSMD12,PSMD14,lateS.median,0.807385022488126
PSMD12,PSMD2,lateS.median,0.747782084042066
PSMD12,PSMD3,lateS.median,0.674790822780714
PSMD12,PSMD4,lateS.median,0.367606237664044
PSMD12,PSMD5,lateS.median,-0.230019894793625
PSMD12,PSMD6,lateS.median,0.54128866663952
PSMD12,PSMD7,lateS.median,0.362367332835163
PSMD12,PSMD8,lateS.median,0.078827188374471
PSMD12,PSMD9,lateS.median,0.211097368350692
PSMD12,PSME1,lateS.median,0.179405757085495
PSMD12,PSME2,lateS.median,0.0284420727023467
PSMD12,PSME3,lateS.median,-0.461238475158429
PSMD12,PSME4,lateS.median,0.336553006905189
PSMD12,PSMG1,lateS.median,0.209990992157922
PSMD12,PSMG2,lateS.median,-0.159280543005548
PSMD12,PSMG3,lateS.median,-0.0467355986127182
PSMD12,PSMG4,lateS.median,0.693048099880967
PSMD13,PSMD14,lateS.median,0.845853604320965
PSMD13,PSMD2,lateS.median,0.865971978436611
PSMD13,PSMD3,lateS.median,0.771948825057107
PSMD13,PSMD4,lateS.median,0.393697861539144
PSMD13,PSMD5,lateS.median,0.0876361676749235
PSMD13,PSMD6,lateS.median,0.572690434138398
PSMD13,PSMD7,lateS.median,0.708552401752578
PSMD13,PSMD8,lateS.median,-0.00556925679165503
PSMD13,PSMD9,lateS.median,0.286137498577199
PSMD13,PSME1,lateS.median,0.10285266622906
PSMD13,PSME2,lateS.median,-0.142860139152351
PSMD13,PSME3,lateS.median,-0.477471786675409
PSMD13,PSME4,lateS.median,0.196118664624536
PSMD13,PSMG1,lateS.median,0.378779074268632
PSMD13,PSMG2,lateS.median,-0.152042150100968
PSMD13,PSMG3,lateS.median,-0.144443026567762
PSMD13,PSMG4,lateS.median,0.665476589742176
PSMD14,PSMD2,lateS.median,0.954387435600812
PSMD14,PSMD3,lateS.median,0.891188035771433
PSMD14,PSMD4,lateS.median,0.376238932394263
PSMD14,PSMD5,lateS.median,0.217859357572503
PSMD14,PSMD6,lateS.median,0.359845332520704
PSMD14,PSMD7,lateS.median,0.778531925452724
PSMD14,PSMD8,lateS.median,-0.172374015051075
PSMD14,PSMD9,lateS.median,0.26852300229547
PSMD14,PSME1,lateS.median,0.0528677118429656
PSMD14,PSME2,lateS.median,-0.158672179482522
PSMD14,PSME3,lateS.median,-0.653156376145448
PSMD14,PSME4,lateS.median,0.141673829006
PSMD14,PSMG1,lateS.median,0.153154228848402
PSMD14,PSMG2,lateS.median,0.152108185421208
PSMD14,PSMG3,lateS.median,-0.318947005043837
PSMD14,PSMG4,lateS.median,-0.163330216092204
PSMD2,PSMD3,lateS.median,0.931045412944675
PSMD2,PSMD4,lateS.median,0.458123248463318
PSMD2,PSMD5,lateS.median,0.342508589739205
PSMD2,PSMD6,lateS.median,0.370791467337192
PSMD2,PSMD7,lateS.median,0.760964117367375
PSMD2,PSMD8,lateS.median,-0.159583023662482
PSMD2,PSMD9,lateS.median,0.343180214093042
PSMD2,PSME1,lateS.median,0.0778913799429126
PSMD2,PSME2,lateS.median,-0.2299248863629
PSMD2,PSME3,lateS.median,-0.60054750363799
PSMD2,PSME4,lateS.median,0.133148168261923
PSMD2,PSMG1,lateS.median,0.296801703117077
PSMD2,PSMG2,lateS.median,0.00908792074202119
PSMD2,PSMG3,lateS.median,-0.48587668481129
PSMD2,PSMG4,lateS.median,-0.93491651974051
PSMD3,PSMD4,lateS.median,0.466583559560581
PSMD3,PSMD5,lateS.median,0.520925701312038
PSMD3,PSMD6,lateS.median,0.584941125921501
PSMD3,PSMD7,lateS.median,0.926076276632952
PSMD3,PSMD8,lateS.median,-0.177666030046119
PSMD3,PSMD9,lateS.median,-0.0614096817761475
PSMD3,PSME1,lateS.median,-0.0423164719214695
PSMD3,PSME2,lateS.median,-0.287695544196486
PSMD3,PSME3,lateS.median,-0.574139448842418
PSMD3,PSME4,lateS.median,-0.0870691851332142
PSMD3,PSMG1,lateS.median,0.42670799916937
PSMD3,PSMG2,lateS.median,0.133593411186197
PSMD3,PSMG3,lateS.median,-0.313315451026056
PSMD3,PSMG4,lateS.median,-0.162265057978948
PSMD4,PSMD5,lateS.median,0.467428070385752
PSMD4,PSMD6,lateS.median,0.316077704354913
PSMD4,PSMD7,lateS.median,0.506248004460532
PSMD4,PSMD8,lateS.median,0.0170545105017966
PSMD4,PSMD9,lateS.median,-0.303395968679016
PSMD4,PSME1,lateS.median,-0.175337202873676
PSMD4,PSME2,lateS.median,0.188129223824986
PSMD4,PSME3,lateS.median,0.053878084446993
PSMD4,PSME4,lateS.median,-0.178954704902806
PSMD4,PSMG1,lateS.median,0.371697952697307
PSMD4,PSMG2,lateS.median,-0.339832434645633
PSMD4,PSMG3,lateS.median,0.652480879203023
PSMD4,PSMG4,lateS.median,-0.881484284666047
PSMD5,PSMD6,lateS.median,0.116745088805845
PSMD5,PSMD7,lateS.median,0.574534232344512
PSMD5,PSMD8,lateS.median,-0.0330103828692947
PSMD5,PSMD9,lateS.median,-0.323329102245343
PSMD5,PSME1,lateS.median,-0.402180823097786
PSMD5,PSME2,lateS.median,-0.311543041201357
PSMD5,PSME3,lateS.median,0.0873967261288776
PSMD5,PSME4,lateS.median,-0.137596548189903
PSMD5,PSMG1,lateS.median,0.323005457812218
PSMD5,PSMG2,lateS.median,0.144031245912585
PSMD5,PSMG3,lateS.median,-0.0856147589397931
PSMD5,PSMG4,lateS.median,-0.787447798195605
PSMD6,PSMD7,lateS.median,0.823275097300393
PSMD6,PSMD8,lateS.median,0.479944672518501
PSMD6,PSMD9,lateS.median,-0.207630562424132
PSMD6,PSME1,lateS.median,0.329584101062021
PSMD6,PSME2,lateS.median,0.161598484530839
PSMD6,PSME3,lateS.median,-0.0762085046934463
PSMD6,PSME4,lateS.median,-0.0312067945277039
PSMD6,PSMG1,lateS.median,0.676107885794861
PSMD6,PSMG2,lateS.median,-0.517540906173922
PSMD6,PSMG3,lateS.median,-0.260634935688632
PSMD6,PSMG4,lateS.median,0.293870867566688
PSMD7,PSMD8,lateS.median,0.272823982066852
PSMD7,PSMD9,lateS.median,-0.426851932424575
PSMD7,PSME1,lateS.median,-0.0528800522214971
PSMD7,PSME2,lateS.median,-0.157965942325109
PSMD7,PSME3,lateS.median,-0.185244063015348
PSMD7,PSME4,lateS.median,-0.370126915845806
PSMD7,PSMG1,lateS.median,0.826536583775355
PSMD7,PSMG2,lateS.median,-0.254484288383228
PSMD7,PSMG3,lateS.median,-0.0209446280366169
PSMD7,PSMG4,lateS.median,0.276880294608957
PSMD8,PSMD9,lateS.median,-0.115733374887756
PSMD8,PSME1,lateS.median,0.702829400151937
PSMD8,PSME2,lateS.median,0.863400212678757
PSMD8,PSME3,lateS.median,0.684032756562027
PSMD8,PSME4,lateS.median,0.27880007341468
PSMD8,PSMG1,lateS.median,0.368530288579043
PSMD8,PSMG2,lateS.median,-0.733108209439553
PSMD8,PSMG3,lateS.median,0.16888274809409
PSMD8,PSMG4,lateS.median,-0.56589453834767
PSMD9,PSME1,lateS.median,0.151415311695139
PSMD9,PSME2,lateS.median,0.0159169189778255
PSMD9,PSME3,lateS.median,-0.343610334196772
PSMD9,PSME4,lateS.median,0.0314675450871013
PSMD9,PSMG1,lateS.median,-0.26771722160093
PSMD9,PSMG2,lateS.median,0.043349846780435
PSMD9,PSMG3,lateS.median,-0.282303991959686
PSMD9,PSMG4,lateS.median,0.232099494706525
PSME1,PSME2,lateS.median,0.820990882260659
PSME1,PSME3,lateS.median,0.0924702680105359
PSME1,PSME4,lateS.median,0.136229059727289
PSME1,PSMG1,lateS.median,0.335480360355872
PSME1,PSMG2,lateS.median,-0.426010145399137
PSME1,PSMG3,lateS.median,-0.203606052176215
PSME1,PSMG4,lateS.median,0.287064419037011
PSME2,PSME3,lateS.median,0.570469153436397
PSME2,PSME4,lateS.median,0.244524920009756
PSME2,PSMG1,lateS.median,0.0729688160039077
PSME2,PSMG2,lateS.median,-0.809073315823037
PSME2,PSMG3,lateS.median,0.515103634919576
PSME2,PSMG4,lateS.median,-0.754303097790523
PSME3,PSME4,lateS.median,0.347593430273852
PSME3,PSMG1,lateS.median,-0.00932854218872086
PSME3,PSMG2,lateS.median,-0.553370534429805
PSME3,PSMG3,lateS.median,0.516086220553467
PSME3,PSMG4,lateS.median,-0.789203909517721
PSME4,PSMG1,lateS.median,-0.460866315481564
PSME4,PSMG2,lateS.median,-0.178654510590721
