bait,prey,distance,stage
PSMB10,PSMB2,0.510728281031122,S_G2
PSMA1,PSMB3,0.39763792397213,S_G2
PSMA2,PSMB3,0.398974588064125,S_G2
PSMA3,PSMB3,0.449292548039628,S_G2
PSMA4,PSMB3,0.237403150447066,S_G2
PSMA5,PSMB3,0.211077550824772,S_G2
PSMA6,PSMB3,0.45255962046724,S_G2
PSMA7,PSMB3,0.407594807018914,S_G2
PSMB1,PSMB3,0.292132421504854,S_G2
PSMB10,PSMB3,0.454326192218461,S_G2
PSMB2,PSMB3,0.386088389164099,S_G2
PSMA1,PSMB4,0.119857091769489,S_G2
PSMA2,PSMB4,0.15797784955725,S_G2
PSMA3,PSMB4,0.198537444704512,S_G2
PSMA4,PSMB4,0.269919416221003,S_G2
PSMA5,PSMB4,0.316393156760493,S_G2
PSMA6,PSMB4,0.197625933175534,S_G2
PSMA7,PSMB4,0.161019620512624,S_G2
PSMB1,PSMB4,0.152285479170398,S_G2
PSMB10,PSMB4,0.4368602374011,S_G2
PSMB2,PSMB4,0.168320207075021,S_G2
PSMB3,PSMB4,0.389554332811104,S_G2
PSMA1,PSMB5,0.0946134641816417,S_G2
PSMA2,PSMB5,0.178364503822239,S_G2
PSMA3,PSMB5,0.239157708829028,S_G2
PSMA4,PSMB5,0.301592763717783,S_G2
PSMA5,PSMB5,0.312942657195819,S_G2
PSMA6,PSMB5,0.233494642963237,S_G2
PSMA7,PSMB5,0.157210516268446,S_G2
PSMB1,PSMB5,0.161104468551941,S_G2
PSMB10,PSMB5,0.416205248750608,S_G2
PSMB2,PSMB5,0.174816908986818,S_G2
PSMB3,PSMB5,0.384055742781761,S_G2
PSMB4,PSMB5,0.136610540377247,S_G2
PSMA1,PSMB6,0.156417296252945,S_G2
PSMA2,PSMB6,0.172875629703047,S_G2
PSMA3,PSMB6,0.140353863787565,S_G2
PSMA4,PSMB6,0.27419023670603,S_G2
PSMA5,PSMB6,0.333710125452952,S_G2
PSMA6,PSMB6,0.113720624164111,S_G2
PSMA7,PSMB6,0.165965586371329,S_G2
PSMB1,PSMB6,0.180835804938167,S_G2
PSMB10,PSMB6,0.476800211689805,S_G2
PSMB2,PSMB6,0.232690692695247,S_G2
PSMB3,PSMB6,0.404380156322218,S_G2
PSMB4,PSMB6,0.114901599637877,S_G2
PSMB5,PSMB6,0.176637394368863,S_G2
PSMA1,PSMB7,0.140475043963106,S_G2
PSMA2,PSMB7,0.213710225339668,S_G2
PSMA3,PSMB7,0.268306002338972,S_G2
PSMA4,PSMB7,0.254633532769728,S_G2
PSMA5,PSMB7,0.244657204243569,S_G2
PSMA6,PSMB7,0.236699200253928,S_G2
PSMA7,PSMB7,0.200525719620018,S_G2
PSMB1,PSMB7,0.14271226951677,S_G2
PSMB10,PSMB7,0.469811457721491,S_G2
PSMB2,PSMB7,0.183248724075115,S_G2
PSMB3,PSMB7,0.331515603888926,S_G2
PSMB4,PSMB7,0.13361955486576,S_G2
PSMB5,PSMB7,0.119632184944359,S_G2
PSMB6,PSMB7,0.168076592746229,S_G2
PSMA1,PSMB9,0.297547328649353,S_G2
PSMA2,PSMB9,0.278864828959031,S_G2
PSMA3,PSMB9,0.499495848087986,S_G2
PSMA4,PSMB9,0.45695612872573,S_G2
PSMA5,PSMB9,0.142491729947192,S_G2
PSMA6,PSMB9,0.557102450674843,S_G2
PSMA7,PSMB9,0.334710535320817,S_G2
PSMB1,PSMB9,0.319098062945658,S_G2
PSMB10,PSMB9,0.144803094252519,S_G2
PSMB2,PSMB9,0.339367993866459,S_G2
PSMB3,PSMB9,0.401546587364957,S_G2
PSMB4,PSMB9,0.373406251747957,S_G2
PSMB5,PSMB9,0.307629792766279,S_G2
PSMB6,PSMB9,0.455365377196154,S_G2
PSMB7,PSMB9,0.356489852673116,S_G2
PSMA1,PSMC1,0.136100985344422,S_G2
PSMA2,PSMC1,0.143543871694317,S_G2
PSMA3,PSMC1,0.163407505462784,S_G2
PSMA4,PSMC1,0.172496003235588,S_G2
PSMA5,PSMC1,0.255508305838072,S_G2
PSMA6,PSMC1,0.185240778796074,S_G2
PSMA7,PSMC1,0.12307399118641,S_G2
PSMB1,PSMC1,0.13546032488691,S_G2
PSMB10,PSMC1,0.442920801802351,S_G2
PSMB2,PSMC1,0.188421131207027,S_G2
PSMB3,PSMC1,0.327026690240142,S_G2
PSMB4,PSMC1,0.132821145382528,S_G2
PSMB5,PSMC1,0.173776085309265,S_G2
PSMB6,PSMC1,0.134936590953225,S_G2
PSMB7,PSMC1,0.16054636058118,S_G2
PSMB9,PSMC1,0.378156241609821,S_G2
PSMA1,PSMC2,0.129957535650757,S_G2
PSMA2,PSMC2,0.115746151900853,S_G2
PSMA3,PSMC2,0.123626550340054,S_G2
PSMA4,PSMC2,0.197787965307119,S_G2
PSMA5,PSMC2,0.181036280677475,S_G2
PSMA6,PSMC2,0.194674669312234,S_G2
PSMA7,PSMC2,0.106606770911054,S_G2
PSMB1,PSMC2,0.118858192022082,S_G2
PSMB10,PSMC2,0.40510941547469,S_G2
PSMB2,PSMC2,0.155644670518572,S_G2
PSMB3,PSMC2,0.293138814282028,S_G2
PSMB4,PSMC2,0.0820144360898175,S_G2
PSMB5,PSMC2,0.174111227660212,S_G2
PSMB6,PSMC2,0.159702562401648,S_G2
PSMB7,PSMC2,0.16137006867672,S_G2
PSMB9,PSMC2,0.333504224042192,S_G2
PSMC1,PSMC2,0.0715061222884521,S_G2
PSMA1,PSMC3,0.231558351468087,S_G2
PSMA2,PSMC3,0.259127868076979,S_G2
PSMA3,PSMC3,0.204433446960522,S_G2
PSMA4,PSMC3,0.167000146924932,S_G2
PSMA5,PSMC3,0.284402822588665,S_G2
PSMA6,PSMC3,0.220212955972963,S_G2
PSMA7,PSMC3,0.221033200044094,S_G2
PSMB1,PSMC3,0.181430244996204,S_G2
PSMB10,PSMC3,0.548651762411917,S_G2
PSMB2,PSMC3,0.165564882609702,S_G2
PSMB3,PSMC3,0.287392359983459,S_G2
PSMB4,PSMC3,0.172661751502074,S_G2
PSMB5,PSMC3,0.215666216237627,S_G2
PSMB6,PSMC3,0.19021417575473,S_G2
PSMB7,PSMC3,0.174597895801461,S_G2
PSMB9,PSMC3,0.60317923610696,S_G2
PSMC1,PSMC3,0.156435454417291,S_G2
PSMC2,PSMC3,0.20244943591813,S_G2
PSMA1,PSMC4,0.182097171135035,S_G2
PSMA2,PSMC4,0.112888567629988,S_G2
PSMA3,PSMC4,0.119327009001135,S_G2
PSMA4,PSMC4,0.35282597492751,S_G2
PSMA5,PSMC4,0.407961836125936,S_G2
PSMA6,PSMC4,0.223752251956935,S_G2
PSMA7,PSMC4,0.13762022378686,S_G2
PSMB1,PSMC4,0.230322863703371,S_G2
PSMB10,PSMC4,0.375060520056101,S_G2
PSMB2,PSMC4,0.18743480924449,S_G2
PSMB3,PSMC4,0.46436427365393,S_G2
PSMB4,PSMC4,0.159061858741156,S_G2
PSMB5,PSMC4,0.181567625027007,S_G2
PSMB6,PSMC4,0.195316880581645,S_G2
PSMB7,PSMC4,0.238477275151351,S_G2
PSMB9,PSMC4,0.34037030612187,S_G2
PSMC1,PSMC4,0.2028321935822,S_G2
PSMC2,PSMC4,0.104474355939873,S_G2
PSMC3,PSMC4,0.209807271451286,S_G2
PSMA1,PSMC5,0.227496643619892,S_G2
PSMA2,PSMC5,0.240119763049873,S_G2
PSMA3,PSMC5,0.216956438345284,S_G2
PSMA4,PSMC5,0.138242753707751,S_G2
PSMA5,PSMC5,0.254844499252905,S_G2
PSMA6,PSMC5,0.267103078569524,S_G2
PSMA7,PSMC5,0.211016173776481,S_G2
PSMB1,PSMC5,0.183897097541031,S_G2
PSMB10,PSMC5,0.491250350802448,S_G2
PSMB2,PSMC5,0.157094806857236,S_G2
PSMB3,PSMC5,0.261571971395002,S_G2
PSMB4,PSMC5,0.15670420817057,S_G2
PSMB5,PSMC5,0.240571952294606,S_G2
PSMB6,PSMC5,0.229406033661558,S_G2
PSMB7,PSMC5,0.21676927887821,S_G2
PSMB9,PSMC5,0.528662169498828,S_G2
PSMC1,PSMC5,0.138287270842445,S_G2
PSMC2,PSMC5,0.149151761226181,S_G2
PSMC3,PSMC5,0.146473834677048,S_G2
PSMC4,PSMC5,0.201228735048048,S_G2
PSMA1,PSMC6,0.389041656885059,S_G2
PSMA2,PSMC6,0.326807755593958,S_G2
PSMA3,PSMC6,0.392855799707229,S_G2
PSMA4,PSMC6,0.600858965637047,S_G2
PSMA5,PSMC6,0.58679442645284,S_G2
PSMA6,PSMC6,0.478368079856924,S_G2
PSMA7,PSMC6,0.351249486218418,S_G2
PSMB1,PSMC6,0.477705996311395,S_G2
PSMB10,PSMC6,0.272188622198218,S_G2
PSMB2,PSMC6,0.41591278299611,S_G2
PSMB3,PSMC6,0.667813113560278,S_G2
PSMB4,PSMC6,0.429914516106307,S_G2
PSMB5,PSMC6,0.396961191985253,S_G2
PSMB6,PSMC6,0.465220397425461,S_G2
PSMB7,PSMC6,0.478933218227206,S_G2
PSMB9,PSMC6,0.202687409734278,S_G2
PSMC1,PSMC6,0.460798152892429,S_G2
PSMC2,PSMC6,0.301595609139574,S_G2
PSMC3,PSMC6,0.454652716837626,S_G2
PSMC4,PSMC6,0.300999025437439,S_G2
PSMC5,PSMC6,0.424704612057952,S_G2
PSMA1,PSMD1,0.270653589508116,S_G2
PSMA2,PSMD1,0.312938451942589,S_G2
PSMA3,PSMD1,0.390151832044026,S_G2
PSMA4,PSMD1,0.29957371965839,S_G2
PSMA5,PSMD1,0.316913235688897,S_G2
PSMA6,PSMD1,0.388159203358031,S_G2
PSMA7,PSMD1,0.322750927625982,S_G2
PSMB1,PSMD1,0.241418809303542,S_G2
PSMB10,PSMD1,0.489796401866428,S_G2
PSMB2,PSMD1,0.187132855939996,S_G2
PSMB3,PSMD1,0.359659168688143,S_G2
PSMB4,PSMD1,0.205718081122895,S_G2
PSMB5,PSMD1,0.247254259501637,S_G2
PSMB6,PSMD1,0.291823584631797,S_G2
PSMB7,PSMD1,0.202802884783315,S_G2
PSMB9,PSMD1,0.454786514229022,S_G2
PSMC1,PSMD1,0.27267143628587,S_G2
PSMC2,PSMD1,0.133762409073134,S_G2
PSMC3,PSMD1,0.15336526895025,S_G2
PSMC4,PSMD1,0.226961953727859,S_G2
PSMC5,PSMD1,0.0839931583835159,S_G2
PSMC6,PSMD1,0.491367653339444,S_G2
PSMA1,PSMD10,0.454217448740524,S_G2
PSMA2,PSMD10,0.487038725598597,S_G2
PSMA3,PSMD10,0.431581378854103,S_G2
PSMA4,PSMD10,0.582498054014735,S_G2
PSMA5,PSMD10,0.545237081620996,S_G2
PSMA6,PSMD10,0.363248621931187,S_G2
PSMA7,PSMD10,0.471211436727113,S_G2
PSMB1,PSMD10,0.525929539776057,S_G2
PSMB10,PSMD10,0.758171747399064,S_G2
PSMB2,PSMD10,0.510937022723453,S_G2
PSMB3,PSMD10,0.748710963436398,S_G2
PSMB4,PSMD10,0.424180280854728,S_G2
PSMB5,PSMD10,0.493732864360307,S_G2
PSMB6,PSMD10,0.385255189408197,S_G2
PSMB7,PSMD10,0.445526233625435,S_G2
PSMB9,PSMD10,1.17813377899322,S_G2
PSMC1,PSMD10,0.474508014092338,S_G2
PSMC2,PSMD10,0.463318270004819,S_G2
PSMC3,PSMD10,0.484052438613941,S_G2
PSMC4,PSMD10,0.504105204861546,S_G2
PSMC5,PSMD10,0.525995764913795,S_G2
PSMC6,PSMD10,0.567529585064772,S_G2
PSMD1,PSMD10,0.489734751020633,S_G2
PSMA1,PSMD11,0.212506373076868,S_G2
PSMA2,PSMD11,0.20162816948659,S_G2
PSMA3,PSMD11,0.227804493962522,S_G2
PSMA4,PSMD11,0.17003357572345,S_G2
PSMA5,PSMD11,0.217412647862209,S_G2
PSMA6,PSMD11,0.293833343871456,S_G2
PSMA7,PSMD11,0.188744680824978,S_G2
PSMB1,PSMD11,0.172675778858887,S_G2
PSMB10,PSMD11,0.4363255395887,S_G2
PSMB2,PSMD11,0.166023423432467,S_G2
PSMB3,PSMD11,0.267658403383274,S_G2
PSMB4,PSMD11,0.17698009951965,S_G2
PSMB5,PSMD11,0.237694053228842,S_G2
PSMB6,PSMD11,0.264736237826444,S_G2
PSMB7,PSMD11,0.227075108021295,S_G2
PSMB9,PSMD11,0.406442086035191,S_G2
PSMC1,PSMD11,0.142279854777246,S_G2
PSMC2,PSMD11,0.127082218177423,S_G2
PSMC3,PSMD11,0.208146006918922,S_G2
PSMC4,PSMD11,0.188793855995835,S_G2
PSMC5,PSMD11,0.104233134987863,S_G2
PSMC6,PSMD11,0.35993722987485,S_G2
PSMD1,PSMD11,0.14137845764813,S_G2
PSMD10,PSMD11,0.551766411243263,S_G2
PSMA1,PSMD12,0.342301797393374,S_G2
PSMA2,PSMD12,0.344541227995883,S_G2
PSMA3,PSMD12,0.353419878825684,S_G2
PSMA4,PSMD12,0.21094231506987,S_G2
PSMA5,PSMD12,0.251608935594787,S_G2
PSMA6,PSMD12,0.372184449132499,S_G2
PSMA7,PSMD12,0.352619819683421,S_G2
PSMB1,PSMD12,0.217567177886204,S_G2
PSMB10,PSMD12,0.371576631879847,S_G2
PSMB2,PSMD12,0.366683002059201,S_G2
PSMB3,PSMD12,0.206366922340135,S_G2
PSMB4,PSMD12,0.323044236330218,S_G2
PSMB5,PSMD12,0.353746996528565,S_G2
PSMB6,PSMD12,0.349963528470304,S_G2
PSMB7,PSMD12,0.313996348369287,S_G2
PSMB9,PSMD12,0.425366078023898,S_G2
PSMC1,PSMD12,0.257741210020872,S_G2
PSMC2,PSMD12,0.204179103916064,S_G2
PSMC3,PSMD12,0.259681233957618,S_G2
PSMC4,PSMD12,0.39574580833911,S_G2
PSMC5,PSMD12,0.175845430552373,S_G2
PSMC6,PSMD12,0.617288730498914,S_G2
PSMD1,PSMD12,0.280212698129395,S_G2
PSMD10,PSMD12,0.681884845618865,S_G2
PSMD11,PSMD12,0.167071580499028,S_G2
PSMA1,PSMD13,0.125374409065964,S_G2
PSMA2,PSMD13,0.146277530589229,S_G2
PSMA3,PSMD13,0.212930230348148,S_G2
PSMA4,PSMD13,0.214429615547353,S_G2
PSMA5,PSMD13,0.278409116660578,S_G2
PSMA6,PSMD13,0.242129832984463,S_G2
PSMA7,PSMD13,0.128358040276746,S_G2
PSMB1,PSMD13,0.155346061333346,S_G2
PSMB10,PSMD13,0.438681151003159,S_G2
PSMB2,PSMD13,0.125108693095769,S_G2
PSMB3,PSMD13,0.338650066124185,S_G2
PSMB4,PSMD13,0.112118656111062,S_G2
PSMB5,PSMD13,0.147926296532591,S_G2
PSMB6,PSMD13,0.180156740331949,S_G2
PSMB7,PSMD13,0.148276006733766,S_G2
PSMB9,PSMD13,0.331149471000481,S_G2
PSMC1,PSMD13,0.101193050585712,S_G2
PSMC2,PSMD13,0.0953200008159379,S_G2
PSMC3,PSMD13,0.167526155194574,S_G2
PSMC4,PSMD13,0.174145385535596,S_G2
PSMC5,PSMD13,0.121745281325163,S_G2
PSMC6,PSMD13,0.420167855546289,S_G2
PSMD1,PSMD13,0.217271404185996,S_G2
PSMD10,PSMD13,0.515391490214293,S_G2
PSMD11,PSMD13,0.10559845075732,S_G2
PSMD12,PSMD13,0.290194873752694,S_G2
PSMA1,PSMD14,0.19798645548556,S_G2
PSMA2,PSMD14,0.248585068105326,S_G2
PSMA3,PSMD14,0.185713186460836,S_G2
PSMA4,PSMD14,0.208857984500283,S_G2
PSMA5,PSMD14,0.310128061957625,S_G2
PSMA6,PSMD14,0.164110261487572,S_G2
PSMA7,PSMD14,0.214915885645395,S_G2
PSMB1,PSMD14,0.16529810148074,S_G2
PSMB10,PSMD14,0.519285107383546,S_G2
PSMB2,PSMD14,0.208682892071851,S_G2
PSMB3,PSMD14,0.35611168169815,S_G2
PSMB4,PSMD14,0.129177561618623,S_G2
PSMB5,PSMD14,0.204519819214311,S_G2
PSMB6,PSMD14,0.132553407253467,S_G2
PSMB7,PSMD14,0.141264810805397,S_G2
PSMB9,PSMD14,0.559275048179458,S_G2
PSMC1,PSMD14,0.123998098129421,S_G2
PSMC2,PSMD14,0.162394749674585,S_G2
PSMC3,PSMD14,0.106896872604188,S_G2
PSMC4,PSMD14,0.26194199544306,S_G2
PSMC5,PSMD14,0.137719101615977,S_G2
PSMC6,PSMD14,0.547175357001232,S_G2
PSMD1,PSMD14,0.112788484512589,S_G2
PSMD10,PSMD14,0.431724914302544,S_G2
PSMD11,PSMD14,0.208796377487183,S_G2
PSMD12,PSMD14,0.283163923149166,S_G2
PSMD13,PSMD14,0.166796345963722,S_G2
PSMA1,PSMD2,0.105407056517084,S_G2
PSMA2,PSMD2,0.137084743869924,S_G2
PSMA3,PSMD2,0.124886837767098,S_G2
PSMA4,PSMD2,0.308002253930156,S_G2
PSMA5,PSMD2,0.356599640148878,S_G2
PSMA6,PSMD2,0.183391274250246,S_G2
PSMA7,PSMD2,0.086063165726253,S_G2
PSMB1,PSMD2,0.196230541054149,S_G2
PSMB10,PSMD2,0.416433673196104,S_G2
PSMB2,PSMD2,0.132955097025984,S_G2
PSMB3,PSMD2,0.425143083622705,S_G2
PSMB4,PSMD2,0.0958039359335185,S_G2
PSMB5,PSMD2,0.104204256359811,S_G2
PSMB6,PSMD2,0.15602579768857,S_G2
PSMB7,PSMD2,0.158426383192616,S_G2
PSMB9,PSMD2,0.358076987897697,S_G2
PSMC1,PSMD2,0.147092864041699,S_G2
PSMC2,PSMD2,0.0933387494033051,S_G2
PSMC3,PSMD2,0.17865539364043,S_G2
PSMC4,PSMD2,0.111930747983912,S_G2
PSMC5,PSMD2,0.167005374775813,S_G2
PSMC6,PSMD2,0.364180200097281,S_G2
PSMD1,PSMD2,0.147682405369747,S_G2
PSMD10,PSMD2,0.470167965936386,S_G2
PSMD11,PSMD2,0.172032119523877,S_G2
PSMD12,PSMD2,0.363717931853808,S_G2
PSMD13,PSMD2,0.111382273178132,S_G2
PSMD14,PSMD2,0.194306231082133,S_G2
PSMA1,PSMD3,0.358061282552338,S_G2
PSMA2,PSMD3,0.391643504339698,S_G2
PSMA3,PSMD3,0.483042958054504,S_G2
PSMA4,PSMD3,0.387290648597832,S_G2
PSMA5,PSMD3,0.277398209543872,S_G2
PSMA6,PSMD3,0.451943978704885,S_G2
PSMA7,PSMD3,0.421610263229751,S_G2
PSMB1,PSMD3,0.295867465024968,S_G2
PSMB10,PSMD3,0.456078890884285,S_G2
PSMB2,PSMD3,0.34348500407899,S_G2
PSMB3,PSMD3,0.386749051493393,S_G2
PSMB4,PSMD3,0.325153235498102,S_G2
PSMB5,PSMD3,0.334351037941906,S_G2
PSMB6,PSMD3,0.372514451072424,S_G2
PSMB7,PSMD3,0.253678530240411,S_G2
PSMB9,PSMD3,0.455265651649265,S_G2
PSMC1,PSMD3,0.36699132213057,S_G2
PSMC2,PSMD3,0.137853604619667,S_G2
PSMC3,PSMD3,0.223107808963153,S_G2
PSMC4,PSMD3,0.326442884900438,S_G2
PSMC5,PSMD3,0.240919957233677,S_G2
PSMC6,PSMD3,0.54457002131492,S_G2
PSMD1,PSMD3,0.238424232189142,S_G2
PSMD10,PSMD3,0.381347944404649,S_G2
PSMD11,PSMD3,0.22609422422756,S_G2
PSMD12,PSMD3,0.297684604959189,S_G2
PSMD13,PSMD3,0.350050961462143,S_G2
PSMD14,PSMD3,0.205782699354672,S_G2
PSMD2,PSMD3,0.266853197393452,S_G2
PSMA1,PSMD4,0.130660632520438,S_G2
PSMA2,PSMD4,0.167042411026144,S_G2
PSMA3,PSMD4,0.121137673345394,S_G2
PSMA4,PSMD4,0.248119673068881,S_G2
PSMA5,PSMD4,0.324855482905937,S_G2
PSMA6,PSMD4,0.121046169641038,S_G2
PSMA7,PSMD4,0.119048718549938,S_G2
PSMB1,PSMD4,0.179471307274325,S_G2
PSMB10,PSMD4,0.432975869458052,S_G2
PSMB2,PSMD4,0.237651100396357,S_G2
PSMB3,PSMD4,0.379509595854964,S_G2
PSMB4,PSMD4,0.145736753168453,S_G2
PSMB5,PSMD4,0.172998039918618,S_G2
PSMB6,PSMD4,0.113386159191902,S_G2
PSMB7,PSMD4,0.187264832644896,S_G2
PSMB9,PSMD4,0.447794003111405,S_G2
PSMC1,PSMD4,0.0999649712622975,S_G2
PSMC2,PSMD4,0.1164922713575,S_G2
PSMC3,PSMD4,0.159424416993729,S_G2
PSMC4,PSMD4,0.181481414079543,S_G2
PSMC5,PSMD4,0.174279340088338,S_G2
PSMC6,PSMD4,0.446512335050132,S_G2
PSMD1,PSMD4,0.323267657020317,S_G2
PSMD10,PSMD4,0.46985215452026,S_G2
PSMD11,PSMD4,0.196822418884796,S_G2
PSMD12,PSMD4,0.292703544106504,S_G2
PSMD13,PSMD4,0.149000474271562,S_G2
PSMD14,PSMD4,0.117015002787144,S_G2
PSMD2,PSMD4,0.117518759145931,S_G2
PSMD3,PSMD4,0.42242107985332,S_G2
PSMA1,PSMD5,0.120966802702008,S_G2
PSMA2,PSMD5,0.155938167262463,S_G2
PSMA3,PSMD5,0.129831717090949,S_G2
PSMA4,PSMD5,0.269044614916665,S_G2
PSMA5,PSMD5,0.223224615641721,S_G2
PSMA6,PSMD5,0.137878986069275,S_G2
PSMA7,PSMD5,0.142518621271641,S_G2
PSMB1,PSMD5,0.0872719875319759,S_G2
PSMB10,PSMD5,0.376910485803419,S_G2
PSMB2,PSMD5,0.219422769446399,S_G2
PSMB3,PSMD5,0.29577645399526,S_G2
PSMB4,PSMD5,0.109015432502986,S_G2
PSMB5,PSMD5,0.093535219039372,S_G2
PSMB6,PSMD5,0.140972986651158,S_G2
PSMB7,PSMD5,0.119043139578026,S_G2
PSMB9,PSMD5,0.379782398746439,S_G2
PSMC1,PSMD5,0.138966228858925,S_G2
PSMC2,PSMD5,0.141642231664268,S_G2
PSMC3,PSMD5,0.208813987849228,S_G2
PSMC4,PSMD5,0.12141597187456,S_G2
PSMC5,PSMD5,0.219943909858236,S_G2
PSMC6,PSMD5,0.309878024959512,S_G2
PSMD1,PSMD5,0.190862392520278,S_G2
PSMD10,PSMD5,0.482201119872367,S_G2
PSMD11,PSMD5,0.219223662004448,S_G2
PSMD12,PSMD5,0.238382766907387,S_G2
PSMD13,PSMD5,0.160215979860093,S_G2
PSMD14,PSMD5,0.172913973934992,S_G2
PSMD2,PSMD5,0.090790960360984,S_G2
PSMD3,PSMD5,0.138199044815091,S_G2
PSMD4,PSMD5,0.0958956631987296,S_G2
PSMA1,PSMD6,0.169731977387034,S_G2
PSMA2,PSMD6,0.136957105613345,S_G2
PSMA3,PSMD6,0.150087591292032,S_G2
PSMA4,PSMD6,0.206220209431939,S_G2
PSMA5,PSMD6,0.198623412449508,S_G2
PSMA6,PSMD6,0.219306808557431,S_G2
PSMA7,PSMD6,0.138265848914736,S_G2
PSMB1,PSMD6,0.142746465813212,S_G2
PSMB10,PSMD6,0.402692998715693,S_G2
PSMB2,PSMD6,0.181938397858284,S_G2
PSMB3,PSMD6,0.277573128751522,S_G2
PSMB4,PSMD6,0.121855684221311,S_G2
PSMB5,PSMD6,0.20911278884914,S_G2
PSMB6,PSMD6,0.198994021312749,S_G2
PSMB7,PSMD6,0.185431248322639,S_G2
PSMB9,PSMD6,0.345419165052094,S_G2
PSMC1,PSMD6,0.109571701475755,S_G2
PSMC2,PSMD6,0.0772387000309638,S_G2
PSMC3,PSMD6,0.20397418169914,S_G2
PSMC4,PSMD6,0.125475947963668,S_G2
PSMC5,PSMD6,0.143118455458625,S_G2
PSMC6,PSMD6,0.310960108858898,S_G2
PSMD1,PSMD6,0.157972172306482,S_G2
PSMD10,PSMD6,0.511529431474306,S_G2
PSMD11,PSMD6,0.10489015220104,S_G2
PSMD12,PSMD6,0.190249447998171,S_G2
PSMD13,PSMD6,0.0932818594780207,S_G2
PSMD14,PSMD6,0.188205380131883,S_G2
PSMD2,PSMD6,0.132736873048387,S_G2
PSMD3,PSMD6,0.180997649123707,S_G2
PSMD4,PSMD6,0.138118648006556,S_G2
PSMD5,PSMD6,0.167069283789249,S_G2
PSMA1,PSMD7,0.20887063257816,S_G2
PSMA2,PSMD7,0.137322686746476,S_G2
PSMA3,PSMD7,0.137420863599131,S_G2
PSMA4,PSMD7,0.276405276697724,S_G2
PSMA5,PSMD7,0.269323123122303,S_G2
PSMA6,PSMD7,0.195176901229092,S_G2
PSMA7,PSMD7,0.188958815435799,S_G2
PSMB1,PSMD7,0.200619390665646,S_G2
PSMB10,PSMD7,0.400238084862622,S_G2
PSMB2,PSMD7,0.24426329297736,S_G2
PSMB3,PSMD7,0.419343878728224,S_G2
PSMB4,PSMD7,0.130307737401959,S_G2
PSMB5,PSMD7,0.247885073931004,S_G2
PSMB6,PSMD7,0.170581356541353,S_G2
PSMB7,PSMD7,0.232842418811107,S_G2
PSMB9,PSMD7,0.343524027641649,S_G2
PSMC1,PSMD7,0.169281354322044,S_G2
PSMC2,PSMD7,0.123358784622091,S_G2
PSMC3,PSMD7,0.233505805029119,S_G2
PSMC4,PSMD7,0.160819024060934,S_G2
PSMC5,PSMD7,0.186588602207499,S_G2
PSMC6,PSMD7,0.203779132570082,S_G2
PSMD1,PSMD7,0.193914483591944,S_G2
PSMD10,PSMD7,0.372070803544256,S_G2
PSMD11,PSMD7,0.212532486182252,S_G2
PSMD12,PSMD7,0.312921904499493,S_G2
PSMD13,PSMD7,0.208949194945465,S_G2
PSMD14,PSMD7,0.179413371547886,S_G2
PSMD2,PSMD7,0.177645376580953,S_G2
PSMD3,PSMD7,0.165976742014914,S_G2
PSMD4,PSMD7,0.198039972284364,S_G2
PSMD5,PSMD7,0.197694545288087,S_G2
PSMD6,PSMD7,0.174459446135084,S_G2
PSMA1,PSMD8,0.289873447510923,S_G2
PSMA2,PSMD8,0.343462645732088,S_G2
PSMA3,PSMD8,0.339179247522263,S_G2
PSMA4,PSMD8,0.176366217134597,S_G2
PSMA5,PSMD8,0.288910105977288,S_G2
PSMA6,PSMD8,0.374661943883215,S_G2
PSMA7,PSMD8,0.288505179066973,S_G2
PSMB1,PSMD8,0.254629151541269,S_G2
PSMB10,PSMD8,0.532662527388203,S_G2
PSMB2,PSMD8,0.208717347062563,S_G2
PSMB3,PSMD8,0.201424733544617,S_G2
PSMB4,PSMD8,0.284451195775979,S_G2
PSMB5,PSMD8,0.266820609738018,S_G2
PSMB6,PSMD8,0.336981238855311,S_G2
PSMB7,PSMD8,0.273973602155551,S_G2
PSMB9,PSMD8,0.56506076527085,S_G2
PSMC1,PSMD8,0.24307266416486,S_G2
PSMC2,PSMD8,0.283234924043526,S_G2
PSMC3,PSMD8,0.219220597423571,S_G2
PSMC4,PSMD8,0.304206228318056,S_G2
PSMC5,PSMD8,0.189836541078717,S_G2
PSMC6,PSMD8,0.485060297844244,S_G2
PSMD1,PSMD8,0.188828862155468,S_G2
PSMD10,PSMD8,0.672929356104605,S_G2
PSMD11,PSMD8,0.229885425270624,S_G2
PSMD12,PSMD8,0.202766623471873,S_G2
PSMD13,PSMD8,0.218999335845221,S_G2
PSMD14,PSMD8,0.240077247441737,S_G2
PSMD2,PSMD8,0.251744507538177,S_G2
PSMD3,PSMD8,0.330151587672622,S_G2
PSMD4,PSMD8,0.262008776297471,S_G2
PSMD5,PSMD8,0.293832915054671,S_G2
PSMD6,PSMD8,0.285127581449303,S_G2
PSMD7,PSMD8,0.363853837793097,S_G2
PSMA1,PSMD9,0.263263472378051,S_G2
PSMA2,PSMD9,0.310822279510532,S_G2
PSMA3,PSMD9,0.341365265696899,S_G2
PSMA4,PSMD9,0.43201840255184,S_G2
PSMA5,PSMD9,0.41710524509183,S_G2
PSMA6,PSMD9,0.332296735312111,S_G2
PSMA7,PSMD9,0.293322776389654,S_G2
PSMB1,PSMD9,0.306080262063461,S_G2
