,gene_name,Temperature,G1_S.median,earlyS.median,lateS.median,S_G2.median,M.median,G1.median
10395,ECE1,66.3,1.0,0.948859337796832,0.998437159098052,0.904721493277522,0.927854496041801,0.817492708199107
10396,ECEL1,37.0,1.0,0.977374837988474,0.982210016901539,0.958747526684748,0.500002476311996,0.59134925779976
10397,ECEL1,40.4,1.0,0.994591282734473,1.06497811710196,0.985942923676569,0.579701863162902,0.664374266019221
10398,ECEL1,44.0,1.0,0.999843344299162,1.00847413814228,1.02463184948398,0.581158518319729,0.647949050310722
10399,ECEL1,46.9,1.0,0.983613069320367,1.03840603220656,0.97125476591333,0.460177680816821,0.556438485118797
10400,ECEL1,49.8,1.0,0.98735410028365,1.01488720166244,0.994014874522055,0.498024498091212,0.617819540279208
10401,ECEL1,52.9,1.0,0.887858522357056,0.921528348859793,0.902791099329818,0.494664776302465,0.556469125398836
10402,ECEL1,55.5,1.0,0.881253816400991,0.900474859470995,0.923972103303889,0.484974145045377,0.533110283544963
10403,ECEL1,58.6,1.0,0.888899992297588,0.9235074044935,0.920114530614426,0.607110055746835,0.606803804914926
10404,ECEL1,62.0,1.0,1.10244518835042,1.00623124295139,0.979010106189894,0.721839713719041,0.65526726891917
10405,ECEL1,66.3,1.0,0.89918266394148,0.924890961434095,0.979289070600281,0.64275397468106,0.699805692279885
10406,ECH1,37.0,1.0,0.974975988843567,0.994515118894202,0.949385338889629,0.907420230942104,1.0035068815305
10407,ECH1,40.4,1.0,1.01450981891648,0.94322808710122,1.00460326135329,1.0505538792317,1.02506877613481
10408,ECH1,44.0,1.0,1.00249042291022,1.00320789299004,1.00237329712298,0.9504485638379641,1.02900211554348
10409,ECH1,46.9,1.0,1.00312175267296,0.984074033231438,1.00145766140149,0.83042398213093,0.977138551143908
10410,ECH1,49.8,1.0,1.0163119633184,1.00941242361335,1.03422704710832,0.881181131176126,0.993239315838051
10411,ECH1,52.9,1.0,0.929033783309562,0.931090623197136,0.94592791857386,0.838080317357093,0.92544532567821
10412,ECH1,55.5,1.0,0.97958139953645,1.03475992793155,0.946082146635558,0.954228535586294,0.904953492479095
10413,ECH1,58.6,1.0,1.07501366696022,1.18582132173676,1.09194302247809,0.878078750816026,1.01464045604821
10414,ECH1,62.0,1.0,1.0730783791887,1.21150318625566,1.05618656469021,0.938358283759011,1.008028458605
10415,ECHDC1,37.0,1.0,1.00194253008187,0.994279320698921,0.97313824152377,1.01888970628514,1.03966397845876
10416,ECHDC1,40.4,1.0,0.979405494925948,0.980172001272129,0.96685719715864,1.00970931301072,0.983565135655697
10417,ECHDC1,44.0,1.0,1.04090496258451,1.01059417914382,1.0003263000067,1.0590119107732,1.01918230089428
10418,ECHDC1,46.9,1.0,1.0510423226328,1.08667195958184,1.05452366459757,0.926418198755855,0.933093611921022
10419,ECHDC1,49.8,1.0,1.03856782301832,1.00731818115626,1.02697700539366,0.966306674570966,0.976851364992917
10420,ECHDC1,52.9,1.0,1.04117659937931,0.989007991759926,1.02987651798224,0.939147316665856,1.0050368040837
10421,ECHDC1,55.5,1.0,1.07515785382617,0.999700283335654,1.0324406549721,0.992559657685241,0.949757949073635
10422,ECHDC1,58.6,1.0,1.01527983393231,0.974904820790044,1.01873075649732,0.907384280024061,0.991019675442524
10423,ECHDC1,62.0,1.0,1.08659278222269,1.12208035359926,1.02657868980689,0.932717463203439,0.93816082283466
10424,ECHDC1,66.3,1.0,0.984159023109754,0.949381229051904,0.947042039877546,0.790630468172182,0.789372591419573
10425,ECHS1,37.0,1.0,0.98699388679726,0.983822430082019,0.980411177522583,1.00762074796991,1.01749853344201
10426,ECHS1,40.4,1.0,1.00466006283848,1.03634992774688,1.01929494683802,1.02921769246394,0.986339598389343
10427,ECHS1,44.0,1.0,0.954231266130536,1.037450023199,0.988573680242337,0.950726670669722,0.94204595633289
10428,ECHS1,46.9,1.0,0.989458733047437,0.968718196028698,0.999495208829729,0.942572454446727,1.00830086204926
10429,ECHS1,49.8,1.0,1.00524132210909,1.02597273388585,1.04190256727595,0.88449841908815,0.906967294999104
10430,ECHS1,52.9,1.0,1.00458264434928,1.05190334390003,0.95735795573392,0.95238992032719,0.882692280904904
10431,ECHS1,55.5,1.0,0.858468249734663,1.00330916535938,0.935473881892491,1.03404326704593,0.92230621082508
10432,ECHS1,58.6,1.0,1.00906775001371,1.17737433875262,1.24388482698079,0.960155057281001,0.979428162139281
10434,ECHS1,66.3,1.0,1.15836944990356,1.14658481359298,1.0325167616331,0.982902094131207,1.28078001258551
10435,ECI1,37.0,1.0,0.925915728739595,1.02110408899353,0.940467795217016,1.06011270901432,1.11649025363892
10436,ECI1,40.4,1.0,1.02253452214011,1.00628534429981,1.0075084962474,1.10186265491256,1.06106474609074
10437,ECI1,44.0,1.0,1.04382318147662,1.01283841777827,1.05209927736297,1.08550612539769,1.13775641500874
10438,ECI1,46.9,1.0,1.0643594638533,0.999846617155269,1.03536242052735,0.93396317103791,1.17337137077953
10439,ECI1,49.8,1.0,1.00416605618239,0.994016330209563,1.02615587488385,0.899164361872481,1.02638750580832
10440,ECI1,52.9,1.0,1.14855618725388,1.04210601021019,1.15692284647897,0.950013446680058,1.28960697575165
10441,ECI1,58.6,1.0,1.0569323795694,1.07110725702173,1.28114267159067,1.11736543778798,1.01734873342961
10442,ECI1,62.0,1.0,0.956877929520602,0.950362916091338,0.97724197382098,0.929895861423415,0.989763323202465
10443,ECI1,66.3,1.0,0.978754692627648,1.09082680264253,1.1839515334055,0.939579586168321,0.964632161994716
10444,ECI2,37.0,1.0,0.95302842409893,0.963549439094951,0.998748049998146,0.975829009853983,0.95819849423989
10445,ECI2,40.4,1.0,0.889829552320029,0.952889464828926,0.957021886103065,0.928693809519659,0.931900029081851
10446,ECI2,44.0,1.0,1.02113403905732,1.00167888819365,1.02673869744897,1.06788338322988,1.00432569101931
10447,ECI2,46.9,1.0,1.02755407138315,1.02741448736183,1.06169468789337,1.04250286883235,0.886656491070712
10448,ECI2,49.8,1.0,1.00667983373612,0.991450022605483,0.986569220407171,0.894570842726103,0.907410034711679
10449,ECI2,52.9,1.0,1.14505330238706,1.05705961385863,1.10217442305151,0.993699866571637,1.0542752183672
10450,ECI2,55.5,1.0,0.970172271033052,1.01234684534568,0.984440869255272,0.945409771506239,0.816910980232681
10451,ECI2,58.6,1.0,1.04355267899218,1.09674760864554,1.00447676101068,1.04286691447639,0.875710549784989
10452,ECSIT,37.0,1.0,1.0101635434078,1.03609207499065,0.97148413366452,1.06211801916388,1.14088391499986
10453,ECSIT,40.4,1.0,1.04493744449437,1.05356563948903,0.97529671020131,0.981357581559501,1.09967235090147
10454,ECSIT,44.0,1.0,1.00457120104919,1.02994828536568,1.10496081357217,0.989476688271667,1.08371290833808
10455,ECSIT,46.9,1.0,1.0394331640238,1.07955100907872,1.03342746072984,0.890467628529198,1.08963009509597
10456,ECSIT,49.8,1.0,1.07493558620587,1.06219583332575,1.02543457056156,0.921587458910688,1.05882473350873
10457,ECSIT,52.9,1.0,0.979540391467137,1.01935775004498,1.07550359120711,0.986161636905404,1.13615738009823
10458,ECSIT,55.5,1.0,1.03672524994349,1.01363875927567,1.05868385725764,1.0586191390778,1.16954887418688
10459,ECSIT,58.6,1.0,1.01259973428936,1.06300213694786,1.01481103937828,1.14275438930161,1.3227123496205
10460,ECSIT,62.0,1.0,1.09137693182466,1.20352150033472,1.28625870212964,1.46429750530197,1.60591748518669
10461,ECSIT,66.3,1.0,1.11078544974928,1.54060979000551,1.40809916862445,2.79402538366377,2.24531371472561
10462,ECT2,37.0,1.0,1.05149914141979,1.17950740455232,1.3066074629732,1.70255097064611,1.03848134337526
10463,ECT2,40.4,1.0,1.14579749347036,1.21475629210697,1.35222961566445,1.79404919830465,1.07184807806955
10464,ECT2,44.0,1.0,1.05468237706679,1.15958965325869,1.2349261114352,1.78884188830399,1.13214853009224
10465,ECT2,46.9,1.0,0.934336963212537,1.03363798008292,1.10328273243583,1.92878946262762,1.20904793985327
10466,ECT2,49.8,1.0,0.98509012847863,0.9970021027702,1.16619486363531,5.2189291297191,2.13112210365484
10467,EDC3,37.0,1.0,0.961997458305402,0.989822987422362,1.01941856416788,1.08523229241378,1.10402823961492
10468,EDC3,40.4,1.0,0.951974612502005,1.00031101305034,0.992300960104502,1.05030552125685,1.16231084448696
10469,EDC3,44.0,1.0,0.956767507069246,0.977178211044536,0.98961321402387,1.04003897231921,1.02879424350583
10470,EDC3,46.9,1.0,0.978273295751144,0.988236562380811,0.957516900226586,1.08838763589497,1.15859180281549
10471,EDC3,49.8,1.0,0.990374242197981,0.963440992914813,1.01613340826289,1.13560106977569,1.19269180164836
10472,EDC3,52.9,1.0,0.99361666061167,0.998491253139578,0.994406133185879,1.1851507612359,1.25782455686279
10474,EDC3,58.6,1.0,1.00108466874444,1.03352837965376,0.993918012663665,1.13518971084973,1.32646233755251
10475,EDC3,62.0,1.0,1.06918172888217,0.985914490305995,0.93914019619127,1.04865131291434,1.30790320299548
10476,EDC3,66.3,1.0,1.02324532493008,0.954743930291668,1.04591893839308,1.14721626851143,1.29392467270051
10477,EDC4,37.0,1.0,1.00496994577159,0.973822202498859,0.992971573735959,0.961638277936988,0.93379995985194
10478,EDC4,40.4,1.0,1.04326147981969,1.01933951245898,1.03509024910168,0.997572745908743,0.970591641413831
10479,EDC4,44.0,1.0,0.985210535180909,0.955718691016901,0.965140614195734,0.910336726892013,0.896144460912393
10480,EDC4,46.9,1.0,0.92942038348318,0.986069689269345,0.937271745946467,0.972755398386992,0.904453624098043
10481,EDC4,49.8,1.0,0.923906189207655,0.867743245516533,0.976366359185164,1.19932240855547,0.918273037321431
10482,EDC4,52.9,1.0,0.966369170358115,0.89478479015792,1.00174741210068,1.55714248907633,1.10249572040228
10486,EDEM2,40.4,1.0,1.03980491241392,0.939472042356573,1.04810937266315,0.969547929320607,1.06286902836147
10489,EDEM2,49.8,1.0,0.981542371761186,0.937225812137792,0.979383282910417,0.699597461135911,0.917215667264592
10490,EDEM2,52.9,1.0,1.15319455464123,1.27271365926845,1.24379826535015,0.970170323233801,1.06384005591237
10491,EDEM2,55.5,1.0,0.924187508991125,0.991763563453844,1.01852238074193,1.08074272231784,1.04244834132655
10492,EDEM2,58.6,1.0,0.888916002522292,1.0000415143713,0.959585725538503,1.43561024835345,1.22463584560118
10493,EDEM2,62.0,1.0,1.07782348836682,1.20443653159292,1.23753396460792,1.8291698801769,1.62588084203518
10494,EDEM2,66.3,1.0,0.907333370656556,0.978071510826536,0.919550521674343,1.38275445218135,1.46162992605561
10495,EDEM3,37.0,1.0,0.96710303511939,0.978079418384974,0.934809724846766,0.987310807822981,0.856985184757147
10496,EDEM3,40.4,1.0,0.977471118072387,0.963642296690027,0.975543481275451,0.923168357627582,0.889273133693739
10497,EDEM3,44.0,1.0,1.04459611967255,1.00699942773525,1.00829393825537,0.961692202801954,0.863443693711807
10498,EDEM3,46.9,1.0,0.995442323695554,0.997536180298743,0.986511854593893,1.00264087494725,0.975377408545046
10499,EDEM3,49.8,1.0,0.995105472153783,0.970131547788914,0.960833447293651,0.766974597386332,0.884670240774428
10500,EDEM3,52.9,1.0,0.981484733022209,1.00712894938301,0.972674432161326,0.893442190813719,1.00020305496528
10501,EDEM3,55.5,1.0,0.979406909060009,1.04830815120442,1.01254258436566,1.1547727540213,0.935486992330388
10502,EDEM3,58.6,1.0,0.892868854396231,0.950504377588326,0.924733396423117,1.36606472819998,1.00220521630091
10504,EDEM3,66.3,1.0,1.07799935861341,0.963574847893141,0.849722683636608,1.23258395281361,1.05493807515159
10505,EDF1,37.0,1.0,0.73882123966663,0.939238245004931,0.79566342474911,1.19439544992052,1.55313577416756
10506,EDF1,40.4,1.0,0.867317676129625,0.844448762446532,0.838800294738557,1.1915522582044,1.2980471056197
10507,EDF1,44.0,1.0,0.874455891737495,0.9309412361389,0.913921036292695,0.905195769471891,1.03174420109726
10508,EDF1,46.9,1.0,0.874441731317677,0.869311445763255,0.931827506279785,1.09346535734453,1.26610012096305
10509,EDF1,49.8,1.0,0.893618737658307,0.913382274692124,0.887550074982397,0.899755875569558,1.03528827363524
10510,EDF1,52.9,1.0,0.971415438259252,0.896453729422045,0.791707548850802,1.14525016695772,1.23314505254234
10511,EDF1,55.5,1.0,0.98802437360883,0.962877959025059,0.88015007124118,1.10693569631637,1.27416776527708
10512,EDF1,58.6,1.0,0.851445787548928,1.02465509097485,0.945307704936101,0.981081935008739,1.20036842385143
10513,EDF1,62.0,1.0,0.918810404167139,0.837983744124174,0.798794419743971,0.707950328598387,0.786497483017737
10515,EDIL3,37.0,1.0,0.986695760810181,0.895435400150065,0.958623666933993,1.19068041218165,1.29417650973314
10516,EDIL3,40.4,1.0,0.993138627023456,0.92670451458218,0.987068537467699,1.35698759328397,1.39831741398992
10517,EDIL3,44.0,1.0,1.03198784986674,0.921308929643576,1.10166201192308,1.44210434209887,1.47833144535312
10518,EDIL3,46.9,1.0,0.982233995262263,1.06747226362629,1.13212148035038,1.65218348846687,1.60940722396445
10519,EDIL3,49.8,1.0,0.945095843632963,1.12553807235286,1.05798870340039,1.24754943141936,1.41541689237855
10520,EDIL3,52.9,1.0,1.00011122791368,0.990137592557866,1.0658334315383,1.190714133378,1.22984416098238
10521,EDIL3,55.5,1.0,0.840433702825404,0.93763852609221,0.926595888756939,1.30933277013086,1.48469515023442
10522,EDIL3,58.6,1.0,0.887416586910165,0.945940278048558,1.04327099543309,1.41709917928117,1.30192352388193
10523,EDIL3,62.0,1.0,0.866361924133963,0.998401024022012,1.00254251381363,1.36386928548055,1.47491369194939
10524,EDIL3,66.3,1.0,0.976054709302455,0.909537754882825,0.956045488633205,1.46680761535474,1.70789851312001
10525,EDRF1,37.0,1.0,0.897333346864297,0.814290013922199,0.783678353839216,0.988652671805096,0.822824179003828
10526,EDRF1,40.4,1.0,0.927277312599417,1.00397021525583,0.931852908822567,0.929454951723401,0.780578695387007
10527,EDRF1,44.0,1.0,0.977229236807149,1.04238033207489,1.02055442773444,0.883857589118124,0.931065193161755
10528,EDRF1,46.9,1.0,0.969080971788548,0.970821702124289,0.942268647615475,0.926918834785928,0.836671303483618
10529,EEA1,37.0,1.0,1.00258924751646,1.00269680868782,1.02787456217058,1.03983252534824,0.967761763117225
10530,EEA1,40.4,1.0,1.03600796255367,1.04524221679684,1.03022315145035,0.956266612165949,1.01979089297753
10531,EEA1,44.0,1.0,0.925515423133147,1.0319337305852,1.06198851649554,0.961341385785776,0.886884294248865
10532,EEA1,46.9,1.0,0.993934828861789,0.984392076676176,0.970413746745954,0.822322443226634,0.83033294269085
10533,EEA1,49.8,1.0,1.02145546425652,0.995468009665751,1.03530441630279,0.759780078138174,0.913410466876769
10534,EEA1,52.9,1.0,1.00627352381813,0.954478418359778,0.975663074107258,0.737558015978876,0.794044570110546
10535,EEA1,55.5,1.0,1.05323751743354,1.10060832877449,1.04595989396058,0.96877116615738,0.905348966968006
10536,EEA1,58.6,1.0,0.984750470591204,1.00322429631606,0.981474679737392,0.902108132469825,0.855340539957271
10537,EEA1,62.0,1.0,0.912572721085349,0.990294533844395,1.09710141369122,0.810675858911839,0.96448656179604
10538,EEA1,66.3,1.0,0.871358017734673,0.869823899913066,0.858625991983547,0.674056889741051,0.74397041410787
10539,EED,37.0,1.0,1.0021174812765,0.97735456737218,1.03473870165134,1.07351180604256,0.903239443450843
10540,EED,40.4,1.0,0.950514962045412,0.942519778131172,0.978083216400317,1.13620772488165,0.967462647727928
10541,EED,44.0,1.0,0.937445176746056,0.924219355260105,0.914891786806817,1.13101279003509,0.98405115892173
10542,EED,46.9,1.0,0.922833574994166,0.905471034043967,0.908875858770975,1.12485679857922,1.06035823021437
10543,EED,49.8,1.0,0.959588683847151,0.907256221141114,0.911904987774785,1.51454831648719,1.19359404013943
10544,EED,52.9,1.0,0.943413536350423,0.827176706193286,0.95876401250089,1.02082600412023,1.12670909406402
10546,EEF1A1|EEF1A1P5,37.0,1.0,0.970312332277467,0.966253563260413,1.01264113601017,0.97139331731164,1.02424356315021
10547,EEF1A1|EEF1A1P5,40.4,1.0,1.09970770055792,0.991503468451397,1.04292976410157,1.03173361269473,1.1404896517787
10548,EEF1A1|EEF1A1P5,44.0,1.0,0.959955953563094,0.95496389061354,1.02881191787644,0.987932088144378,1.02342533435397
10549,EEF1A1|EEF1A1P5,46.9,1.0,1.01227809941859,0.980413355979646,0.999473079745937,0.904024916137499,0.985554766132739
10550,EEF1A1|EEF1A1P5,49.8,1.0,1.04780988725306,1.03266581356781,1.01581703710251,0.987547434869312,1.02768384820279
10551,EEF1A1|EEF1A1P5,52.9,1.0,1.27687390128182,1.06783394049334,1.09319554288348,1.01786810865572,1.2134624751022
10552,EEF1A1|EEF1A1P5,55.5,1.0,1.36916779018217,1.16360117847768,0.986853214615226,1.05413804224449,1.36692582545478
10553,EEF1A1|EEF1A1P5,58.6,1.0,1.16990048930232,1.10548600298107,1.10010989938112,1.09916727116155,1.60710963757599
10554,EEF1A1|EEF1A1P5,62.0,1.0,1.0114262815408,0.814124887140488,0.962157823791548,1.20921925595954,1.21752430812881
10555,EEF1A1|EEF1A1P5,66.3,1.0,1.03845023242895,0.994115060194172,1.02339921819037,1.15303507250866,1.05074305075008
10556,EEF1B2,37.0,1.0,0.861801355246923,0.984848061044226,0.934776993031097,1.02618908068308,1.19978204656272
10557,EEF1B2,40.4,1.0,1.07646609935701,1.02347369289169,1.12981398429174,1.11085289009836,1.19235537876641
10558,EEF1B2,44.0,1.0,0.925434004536979,1.06999959020159,0.917131280423494,0.979138815155522,0.936400078625052
10559,EEF1B2,46.9,1.0,0.892041662988256,0.77061593045174,0.978633835115963,0.800447367745934,1.13558718047289
10560,EEF1B2,49.8,1.0,0.920992412131044,1.00887491121333,0.97738273223774,0.82567751386125,0.966466446751962
10561,EEF1B2,52.9,1.0,0.846055078327849,0.930946681368974,0.871619995327861,0.989530877206822,1.09997362707397
10564,EEF1D,37.0,1.0,0.965696161962406,0.982016994694948,0.930955416601256,1.03851088462474,1.15029453323794
10565,EEF1D,40.4,1.0,1.04939026956012,1.06818456779572,1.05286206174691,1.00806577527737,1.12144056398611
10566,EEF1D,44.0,1.0,0.94840525052501,0.993952580806086,0.910581346961771,1.00887711280686,1.04004948156496
10567,EEF1D,46.9,1.0,1.00523686821214,0.92664590259805,1.07242900647459,0.923006207830973,1.20280079857482
10568,EEF1D,49.8,1.0,0.935953425260546,0.965645244156559,0.952589707804811,0.842938677484886,1.01348574757052
10569,EEF1D,52.9,1.0,0.932373527082574,1.01403558202798,1.02772622987443,1.0888166085316,1.21983793719291
